"CourseID","Subject","Catalog","LongTitle","ClassUnits","ComponentCode","ComponentDescr","PreRequisiteDescription","Career","EquivalentCourses"
"047301","HISW","276","History of Latin America:  The Colonial Period","3.00","LEC","Lecture","","UGRD",""
"047877","HISW","207","EARLY MODERN EUROPE","3.00","CON","Conference","","UGRD","HIST 207 = HISW 207"
"047877","HISW","207","EARLY MODERN EUROPE","3.00","CON","Conference","","UGRD",""
"047877","HISW","207","EARLY MODERN EUROPE","3.00","LEC","Lecture","","UGRD","HIST 207 = HISW 207"
"047877","HISW","207","EARLY MODERN EUROPE","3.00","LEC","Lecture","","UGRD",""
"047878","HISW","208","HISTORY OF THE BALKANS","3.00","CON","Conference","","UGRD","HIST 208 = HISW 208"
"047878","HISW","208","HISTORY OF THE BALKANS","3.00","CON","Conference","","UGRD",""
"047878","HISW","208","HISTORY OF THE BALKANS","3.00","LEC","Lecture","","UGRD","HIST 208 = HISW 208"
"047878","HISW","208","HISTORY OF THE BALKANS","3.00","LEC","Lecture","","UGRD",""
"047879","HISW","253","History of the United States since the Civil War Era","3.00","CON","Conference","","UGRD","HIST253 = HISW253"
"047879","HISW","253","History of the United States since the Civil War Era","3.00","CON","Conference","","UGRD",""
"047879","HISW","253","History of the United States since the Civil War Era","3.00","LEC","Lecture","","UGRD","HIST253 = HISW253"
"047879","HISW","253","History of the United States since the Civil War Era","3.00","LEC","Lecture","","UGRD",""
"048399","HISW","210","QUEBEC SINCE CONFEDERATION","3.00","CON","Conference","","UGRD","HIST 210 = HISW 210 = SCPA 210"
"048399","HISW","210","QUEBEC SINCE CONFEDERATION","3.00","LEC","Lecture","","UGRD","HIST 210 = HISW 210 = SCPA 210"
"048848","HISW","261","History of South Asia","3.00","CON","Conference","","UGRD","HIST261 = HISW261"
"048848","HISW","261","History of South Asia","3.00","CON","Conference","","UGRD",""
"048848","HISW","261","History of South Asia","3.00","LEC","Lecture","","UGRD","HIST261 = HISW261"
"048848","HISW","261","History of South Asia","3.00","LEC","Lecture","","UGRD",""
"049241","HISW","274","The Atlantic World","3.00","CON","Conference","","UGRD","HIST274 = HISW274"
"049241","HISW","274","The Atlantic World","3.00","CON","Conference","","UGRD",""
"049241","HISW","274","The Atlantic World","3.00","LEC","Lecture","","UGRD","HIST274 = HISW274"
"049241","HISW","274","The Atlantic World","3.00","LEC","Lecture","","UGRD",""
"049659","HISW","242","History of the Middle East","3.00","CON","Conference","","UGRD","HIST242 = HISW242"
"049659","HISW","242","History of the Middle East","3.00","CON","Conference","","UGRD",""
"049659","HISW","242","History of the Middle East","3.00","LEC","Lecture","","UGRD","HIST242 = HISW242"
"049659","HISW","242","History of the Middle East","3.00","LEC","Lecture","","UGRD",""
"013918","HISZ","201","Introduction to European History to 1789","3.00","CON","Conference","","UGRD","HIST 201 = HIST 207"
"013918","HISZ","201","Introduction to European History to 1789","3.00","CON","Conference","","UGRD",""
"013918","HISZ","201","Introduction to European History to 1789","3.00","LEC","Lecture","","UGRD","HIST 201 = HIST 207"
"013918","HISZ","201","Introduction to European History to 1789","3.00","LEC","Lecture","","UGRD",""
"013983","HISZ","281","FILM IN HISTORY","3.00","LEC","Lecture","","UGRD","HIST281 = HISW281"
"013983","HISZ","281","FILM IN HISTORY","3.00","LEC","Lecture","","UGRD",""
"013984","HISZ","283","The 20th Century: A Global History","3.00","LEC","Lecture","","UGRD","HIST283 = HISW283 = LOYC 210"
"013984","HISZ","283","The 20th Century: A Global History","3.00","LEC","Lecture","","UGRD",""
"046793","HISZ","298","SELCTED TOPICS IN HISTORY","3.00","LEC","Lecture","","UGRD",""
"014929","HUMA","340","SPECIAL TOPICS IN THE HUMAN","3.00","LEC","Lecture","","UGRD",""
"014931","HUMA","800","DIRECTED STUDIES","6.00","LEC","Lecture","","GRAD",""
"014933","HUMA","801","DIRECTED STUDIES","6.00","LEC","Lecture","","GRAD",""
"014935","HUMA","802","DIRECTED STUDIES","6.00","LEC","Lecture","","GRAD",""
"014937","HUMA","803","DIRECTED STUDIES","6.00","LEC","Lecture","","GRAD",""
"014939","HUMA","804","DIRECTED STUDIES","6.00","LEC","Lecture","","GRAD",""
"014941","HUMA","805","DIRECTED STUDIES","6.00","LEC","Lecture","","GRAD",""
"014943","HUMA","806","DIRECTED STUDIES","6.00","LEC","Lecture","","GRAD",""
"014945","HUMA","807","DIRECTED STUDIES","6.00","LEC","Lecture","","GRAD",""
"014948","HUMA","808","DIRECTED STUDIES","6.00","LEC","Lecture","","GRAD",""
"014950","HUMA","809","DIRECTED STUDIES","6.00","LEC","Lecture","","GRAD",""
"014952","HUMA","810","DIRECTED STUDIES","6.00","LEC","Lecture","","GRAD",""
"014954","HUMA","811","DIRECTED STUDIES","6.00","LEC","Lecture","","GRAD",""
"014956","HUMA","812","DIRECTED STUDIES","6.00","LEC","Lecture","","GRAD",""
"014968","HUMA","818","DIRECTED STUDIES","6.00","LEC","Lecture","","GRAD",""
"014970","HUMA","819","DIRECTED STUDIES","6.00","LEC","Lecture","","GRAD",""
"014982","HUMA","825","DIRECTED STUDIES","6.00","LEC","Lecture","","GRAD",""
"014985","HUMA","826","DIRECTED STUDIES","6.00","LEC","Lecture","","GRAD",""
"014988","HUMA","827","DIRECTED STUDIES","6.00","LEC","Lecture","","GRAD",""
"014991","HUMA","828","DIRECTED STUDIES","6.00","LEC","Lecture","","GRAD",""
"014993","HUMA","829","DIRECTED STUDIES","6.00","LEC","Lecture","","GRAD",""
"014995","HUMA","830","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015010","HUMA","831","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015025","HUMA","832","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015040","HUMA","833","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015055","HUMA","834","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015070","HUMA","835","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015085","HUMA","836","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015100","HUMA","837","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015115","HUMA","838","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015130","HUMA","839","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015145","HUMA","840","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015159","HUMA","841","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015174","HUMA","842","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015189","HUMA","843","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015204","HUMA","844","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015219","HUMA","845","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015234","HUMA","846","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015249","HUMA","847","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015263","HUMA","848","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015278","HUMA","849","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015293","HUMA","850","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015307","HUMA","851","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015322","HUMA","852","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015336","HUMA","853","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015350","HUMA","854","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015365","HUMA","855","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015380","HUMA","856","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015395","HUMA","857","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015410","HUMA","858","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015424","HUMA","859","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015437","HUMA","860","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015450","HUMA","861","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015463","HUMA","862","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015475","HUMA","863","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015488","HUMA","864","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015501","HUMA","865","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015515","HUMA","866","DIRECTD STUDIES","3.00","LEC","Lecture","","GRAD",""
"015528","HUMA","867","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015542","HUMA","868","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015555","HUMA","869","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015569","HUMA","870","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015581","HUMA","871","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015595","HUMA","872","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015609","HUMA","873","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015622","HUMA","874","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015634","HUMA","875","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015646","HUMA","876","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015658","HUMA","877","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015670","HUMA","878","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015682","HUMA","879","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015694","HUMA","880","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015706","HUMA","881","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015718","HUMA","882","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015729","HUMA","883","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015740","HUMA","884","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015752","HUMA","885","COMPREHENSIVE EXAMINATIONS","3.00","LEC","Lecture","","GRAD",""
"015756","HUMA","886","DIRECTED STUDIES","3.00","LEC","Lecture","","GRAD",""
"015758","HUMA","887","ADV/SEM SP/TOPS INT/STU","3.00","SEM","Seminar","","GRAD",""
"015760","HUMA","888","Seminar in Interdisciplinary Studies I","3.00","SEM","Seminar","","GRAD",""
"015762","HUMA","889","Seminar in Interdisciplinary Studies II","3.00","LEC","Lecture","","GRAD",""
"015764","HUMA","890","THESIS","54.00","LEC","Lecture","","GRAD",""
"015765","HUMA","895","Thesis","57.00","LEC","Lecture","","GRAD",""
"046794","HUMA","216","SPECIAL TOPICS IN HUMAN-ADV","3.00","LEC","Lecture","","UGRD",""
"047246","HUMA","855O","DIRECTED STUDIES ALCHEMY AND THE SENSES","3.00","LEC","Lecture","","GRAD",""
"047278","HUMA","854O","DIRECTED STUDIES ADV. RHETORICAL THEORY","3.00","LEC","Lecture","","GRAD",""
"047414","HUMA","856O","DIRECTED STUDIES PLAYWR/MUSIC THE PART II","3.00","LEC","Lecture","","GRAD",""
"047435","HUMA","857O","DIRECTED STUDIES ULYSSES AND ITS WAKE","3.00","LEC","Lecture","","GRAD",""
"047436","HUMA","858O","DIRECTED STUDIES LAW AND THE SENSES","3.00","LEC","Lecture","","GRAD",""
"047437","HUMA","859O","DIRECTED STUDIES 3D SILHOUETTE ANIMATION","3.00","LEC","Lecture","","GRAD",""
"047442","HUMA","853O","DIRECTED STUDIES - IRISH AUDIOTOPIAS","3.00","SEM","Seminar","","GRAD",""
"048694","HUMA","891","Comprehensive Examination Major Field","3.00","LEC","Lecture","","GRAD",""
"048695","HUMA","892","Comprehensive Examination Minor Field I","3.00","LEC","Lecture","","GRAD",""
"048696","HUMA","893","Comprehensive Examination Minor Field II","3.00","LEC","Lecture","","GRAD",""
"048697","HUMA","894","Thesis Proposal with Defence","6.00","LEC","Lecture","","GRAD",""
"015792","IADI","301","Undergraduate Aerospace Industry Project I","3.00","LEC","Lecture","Prerequisite/corequisite: Students must complete a minimum of 24 credits within their respective Engineering program prior to enrolling.","UGRD",""
"015793","IADI","401","Undergraduate Aerospace Industry Project II","3.00","LEC","Lecture","PREREQ IADI401","UGRD",""
"011074","IBUS","370","INTERNATIONAL FINANCIAL MGMT","3.00","LEC","Lecture","   Course Prerequisite: COMM308; Never Taken/Not Registered: FINA370, FINA470; Course Prerequisite: COMM220","UGRD","FINA 370 = FINA 467"
"011076","IBUS","382","MGMT OF INT'L FINANCIAL INST","3.00","LEC","Lecture","   Course Prerequisite: COMM308; Never Taken: FINA382, FINA482, FINA455*, IBUS471* You must complete 1 of the following rules   Course Prerequisite: MARK462, IBUS462","UGRD",""
"023803","IBUS","466","MGMT. OF MULTINATIONAL CORPS","3.00","LEC","Lecture","   Never Taken/Not Registered: MANA466 You must complete 1 of the following rules   Course Prerequisite: MARK462, IBUS462 You must complete 1 of the following rules   Course Prerequisite: COMM222, MANA340","UGRD",""
"023817","IBUS","493","INTERNATIONAL BUSINESS LAW","3.00","LEC","Lecture","Never Taken/Not Registered: MANA493 You must complete 1 of the following rules   Course Prerequisite: MANA 466, IBUS466.   Course Prerequisite: COMM315","UGRD",""
"024050","IBUS","492","CROSS-CULTURAL COMMUN & MGMT","3.00","LEC","Lecture","   Never Taken/Not Registered: MARK492 You must complete 1 of the following rules   Course Prerequisite: MARK462, IBUS462","UGRD",""
"041326","IBUS","462","(also listed as MARK 462) Environment of World Business","3.00","LEC","Lecture","   Never Taken/Not Registered: MARK462; Never Taken: IBUS465, IBUS466, IBUS471C, IBUS492, IBUS493, MANA466, MANA493, MARK465, MARK492 You must complete 1 of the following rules  You must complete 1 of the following rules(3)   Course Prerequisite: COMM215","UGRD","IBUS 462 = MARK 462"
"041327","IBUS","465","(also listed as MARK 465) International Marketing Management","3.00","LEC","Lecture","Never Taken:MARK465.","UGRD","IBUS 465 = MARK 465"
"046795","IBUS","471","TOPICS IN INT L BUSINESS","3.00","LEC","Lecture","Prerequisite: MARK 462 or IBUS 462.or COMM 211","UGRD",""
"046796","IDYS","498","SPECIAL TOPICS IN IDYS","3.00","LEC","Lecture","","UGRD",""
"046797","IDYS","499","SPECIAL TOPICS IN IDYS","6.00","LEC","Lecture","","UGRD",""
"050806","ILBE","301","Indigenous Land-Based Field Studies I","3.00","FLD","Field Studies","Prerequisite: Enrolment in the Microprogram in Indigenous Land-Based Education is required. If prerequisites are not satisfied, permission of the School is required.","UGRD",""
"050807","ILBE","302","Indigenous Land-Based Field Studies Part II","3.00","FLD","Field Studies","Prerequisites: The following courses must be completed previously: FPST 210; ILBE 301. Enrolment in the Microprogram in Indigenous Land-Based Education is required. If prerequisites are not satisfied, permission of the School is required.","UGRD",""
"050808","ILBE","403","Integrative Seminar on Indigenous Sustainability and Self-Determination","3.00","SEM","Seminar","Prerequisites: The following courses must be completed previously: FPST 210; ILBE 301. Enrolment in the Microprogram in Indigenous Land-Based Education is required. If prerequisites are not satisfied, permission of the School is required.","UGRD",""
"046798","IMBA","695","SPEC TOP/INVESTMENT MGMNT","3.00","LEC","Lecture","","GRAD",""
"015839","IMCA","210","Introduction to Video Production","3.00","STU","Studio","   Never Taken/Not Registered: VDEO300, VDEO400","UGRD",""
"015840","IMCA","220","Introduction to Digital Media and Electronic Arts","3.00","STU","Studio","","UGRD",""
"015841","IMCA","221","Programming for Artists","3.00","STU","Studio","","UGRD",""
